,Fairness Metric,Fairness Metric,Compatibility,Compatibility,Allocation,Allocation,Allocation,Results,Results,nDCG
1338,0.37999999999999995,0.544,,,1.0,0.0,1,"[('994', 12.359808498954173), ('472', 9.423942418831402), ('180', 8.552409666259914), ('905', 8.058629144681806), ('323', 7.919077911142918), ('410', 7.279969886653382), ('448', 7.047545408291297), ('186', 6.9814186340926145), ('29', 5.909754399791275), ('551', 5.7078436352547985)]","[('994', 9.88784679916334), ('472', 7.539153935065122), ('180', 6.841927733007932), ('905', 6.446903315745445), ('323', 6.335262328914335), ('410', 5.823975909322706), ('448', 5.738036326633038), ('186', 5.685134907274092), ('29', 4.72780351983302), ('551', 4.566274908203839)]",1.0
1339,0.38999999999999996,0.548,,,1.0,0.0,1,"[('307', 11.77324622281463), ('30', 10.796480541747238), ('581', 10.389736145172677), ('326', 10.031742872197382), ('435', 9.369399816948858), ('986', 9.058701598850298), ('69', 8.514065318174504), ('678', 8.07596860127038), ('511', 7.991174074659472), ('889', 7.139717944626074)]","[('307', 9.418596978251704), ('30', 8.63718443339779), ('581', 8.311788916138141), ('326', 8.025394297757906), ('435', 7.495519853559087), ('986', 7.246961279080239), ('69', 6.811252254539603), ('678', 6.460774881016305), ('511', 6.392939259727578), ('889', 5.71177435570086)]",1.0
1340,0.37999999999999995,0.548,,,1.0,0.0,1,"[('504', 6.690533779462426), ('870', 6.4551612770873374), ('612', 6.318638111708277), ('341', 6.243161918233586), ('487', 5.928094512346162), ('202', 5.5867612343157), ('107', 5.452654411445593), ('298', 5.203373786413652), ('244', 4.929875647176707), ('181', 4.862904333180127)]","[('504', 5.352427023569941), ('870', 5.16412902166987), ('612', 5.154910489366622), ('341', 4.994529534586869), ('487', 4.842475609876929), ('202', 4.46940898745256), ('107', 4.362123529156475), ('298', 4.162699029130922), ('244', 3.9439005177413655), ('181', 3.890323466544102)]",1.0
1341,0.38999999999999996,0.546,,,1.0,0.0,1,"[('994', 10.842368344812932), ('487', 10.57839536968488), ('323', 8.4001405124623), ('362', 6.9047160932248195), ('842', 6.772392617607004), ('915', 6.511862540201548), ('788', 6.483551267861897), ('925', 5.857096180870743), ('306', 5.597838617045399), ('945', 5.0701915253566945)]","[('994', 8.673894675850347), ('487', 8.562716295747904), ('323', 6.720112409969841), ('362', 5.523772874579856), ('842', 5.417914094085603), ('915', 5.209490032161239), ('788', 5.186841014289518), ('925', 4.685676944696595), ('306', 4.5782708936363194), ('945', 4.056153220285355)]",1.0
1342,0.39999999999999997,0.556,,,1.0,0.0,1,"[('956', 6.725522820792726), ('399', 6.420511696204281), ('353', 6.286396121797326), ('710', 6.2140959986508815), ('640', 6.188547091902466), ('237', 5.5252841465111775), ('118', 5.085075815533674), ('57', 4.881964684997593), ('705', 4.652316306610102), ('102', 4.642287722945289)]","[('956', 5.380418256634181), ('399', 5.1364093569634255), ('353', 5.029116897437861), ('710', 4.971276798920705), ('640', 4.950837673521973), ('237', 4.520227317208942), ('118', 4.068060652426939), ('57', 3.9055717479980743), ('705', 3.7218530452880816), ('102', 3.7138301783562313)]",1.0
1343,0.39999999999999997,0.548,,,1.0,0.0,1,"[('309', 9.212403075590265), ('177', 8.01847487829654), ('745', 7.851978373754583), ('9', 7.244638306844394), ('827', 7.039140749054609), ('135', 7.012959099433897), ('732', 6.307411908499694), ('605', 5.9216752978247875), ('697', 5.88265325393041), ('530', 5.82055144379301)]","[('309', 7.369922460472212), ('177', 6.514779902637232), ('745', 6.281582699003667), ('9', 5.795710645475515), ('827', 5.631312599243688), ('135', 5.610367279547118), ('732', 5.045929526799756), ('605', 4.83734023825983), ('697', 4.706122603144329), ('530', 4.6564411550344085)]",1.0
1344,0.40499999999999997,0.548,,,1.0,0.0,1,"[('144', 4.536960571015747), ('852', 4.407475813752294), ('178', 3.8754122867644347), ('989', 3.8261161407682884), ('632', 3.2130109923284023), ('557', 3.1619932249443625), ('97', 2.827674279087761), ('703', 2.8271906964343483), ('426', 2.7895980678571046), ('3', 2.7618998875062943)]","[('144', 3.629568456812598), ('852', 3.6259806510018353), ('178', 3.1003298294115478), ('989', 3.060892912614631), ('632', 2.670408793862722), ('557', 2.52959457995549), ('97', 2.262139423270209), ('703', 2.261752557147479), ('426', 2.231678454285684), ('3', 2.2095199100050356)]",1.0
1345,0.41,0.544,,,1.0,0.0,1,"[('245', 6.054408770083087), ('905', 5.749738973686181), ('867', 5.020947223259015), ('472', 4.989914682146917), ('898', 4.736627653462809), ('995', 4.669350831043263), ('507', 4.308528331834043), ('653', 4.231931237047291), ('67', 4.1367709590548145), ('351', 3.882469929293377)]","[('245', 4.84352701606647), ('905', 4.599791178948945), ('867', 4.016757778607213), ('472', 3.991931745717534), ('898', 3.789302122770247), ('995', 3.735480664834611), ('507', 3.4468226654672343), ('653', 3.3855449896378325), ('67', 3.3094167672438517), ('351', 3.105975943434702)]",1.0
1346,0.40499999999999997,0.546,,,1.0,0.0,1,"[('282', 8.438624627755559), ('752', 8.08832869960088), ('202', 7.919499689131183), ('612', 7.244041988548373), ('566', 6.814340128739055), ('436', 6.499557494714727), ('371', 6.282891592161714), ('648', 6.214961857441185), ('7', 6.200198580242462), ('158', 6.1749611707471175)]","[('282', 6.750899702204447), ('752', 6.470662959680704), ('202', 6.335599751304947), ('612', 5.895233590838698), ('566', 5.451472102991244), ('436', 5.199645995771782), ('371', 5.026313273729372), ('648', 4.971969485952949), ('7', 4.9601588641939705), ('158', 4.939968936597694)]",1.0
1347,0.40499999999999997,0.548,,,1.0,0.0,1,"[('800', 13.525602032476158), ('555', 11.81476898364168), ('473', 11.446129505194865), ('32', 11.380273508292946), ('410', 10.902647196736634), ('108', 10.437579936286427), ('974', 10.218546183426525), ('307', 10.187389317462483), ('60', 10.010067700336105), ('428', 9.659924241443733)]","[('800', 10.820481625980927), ('555', 9.451815186913343), ('473', 9.156903604155891), ('32', 9.104218806634357), ('410', 8.722117757389308), ('108', 8.350063949029142), ('974', 8.174836946741221), ('307', 8.149911453969986), ('60', 8.008054160268884), ('428', 7.727939393154987)]",1.0
1348,0.39499999999999996,0.54,,,1.0,0.0,1,"[('77', 10.39178773972534), ('481', 8.597954558048054), ('177', 8.558797413406051), ('921', 8.496087858040712), ('407', 8.439026737992169), ('256', 8.287033466258432), ('827', 7.355990422155331), ('389', 7.220321483293992), ('720', 6.8684712894152815), ('722', 6.282858613558468)]","[('77', 8.313430191780272), ('177', 6.947037930724841), ('481', 6.8783636464384434), ('921', 6.796870286432569), ('407', 6.751221390393735), ('256', 6.629626773006746), ('827', 5.8847923377242655), ('389', 5.776257186635194), ('720', 5.494777031532226), ('722', 5.026286890846775)]",0.9994175669759333
1349,0.39999999999999997,0.544,,,1.0,0.0,1,"[('274', 6.877949313430925), ('545', 6.398069574078614), ('622', 5.820149045411356), ('576', 5.566306067742635), ('618', 5.483821699899177), ('259', 5.450642271338018), ('952', 5.21871476555934), ('458', 5.113942173678595), ('537', 5.1069702756958195), ('847', 4.798958178815411)]","[('274', 5.50235945074474), ('545', 5.118455659262892), ('622', 4.6561192363290855), ('576', 4.453044854194108), ('618', 4.387057359919342), ('259', 4.360513817070415), ('952', 4.174971812447472), ('458', 4.091153738942876), ('537', 4.085576220556656), ('847', 3.839166543052329)]",1.0
1350,0.39999999999999997,0.546,,,1.0,0.0,1,"[('756', 6.522418602886411), ('135', 5.875427331564165), ('320', 5.494953732509594), ('521', 5.199966025757004), ('227', 5.092465406253805), ('215', 5.062984896213744), ('9', 5.061964946610748), ('458', 4.995801098463088), ('19', 4.940065569988143), ('341', 4.793404023238793)]","[('756', 5.217934882309129), ('135', 4.700341865251332), ('320', 4.395962986007675), ('521', 4.159972820605604), ('227', 4.0739723250030435), ('215', 4.050387916970996), ('9', 4.049571957288598), ('458', 3.9966408787704704), ('19', 3.9520524559905144), ('341', 3.8347232185910345)]",1.0
1351,0.39499999999999996,0.544,,,1.0,0.0,1,"[('309', 11.004817391399525), ('151', 7.854868489826556), ('618', 7.388160526162238), ('956', 6.8253345579405815), ('263', 6.698500735330599), ('709', 6.514577002612588), ('632', 6.450092007911499), ('177', 6.157091190549881), ('7', 6.0040222440318125), ('651', 5.527158074215655)]","[('309', 8.803853913119621), ('151', 6.283894791861245), ('618', 5.910528420929791), ('956', 5.460267646352466), ('263', 5.358800588264479), ('632', 5.260073606329199), ('709', 5.2116616020900715), ('177', 5.025672952439905), ('7', 4.80321779522545), ('651', 4.4217264593725245)]",0.9999632267135767
1352,0.39999999999999997,0.548,,,1.0,0.0,1,"[('230', 8.324638809548153), ('97', 5.206272243292949), ('193', 4.325891497767028), ('827', 4.139210289106361), ('948', 3.9614244289642913), ('487', 3.9243041072109257), ('274', 3.8457096983673122), ('128', 3.748217078471897), ('566', 3.7413679935599133), ('975', 3.69682101172917)]","[('230', 6.659711047638523), ('97', 4.165017794634359), ('193', 3.4607131982136226), ('827', 3.311368231285089), ('487', 3.2394432857687407), ('948', 3.169139543171433), ('274', 3.07656775869385), ('128', 2.9985736627775177), ('566', 2.993094394847931), ('975', 2.957456809383336)]",0.9999685194148932
1353,0.40499999999999997,0.556,,,1.0,0.0,1,"[('503', 10.02333132420538), ('601', 8.274252045914398), ('196', 7.372198765874537), ('757', 7.260909275853679), ('307', 6.139070379952618), ('924', 5.8245750600420685), ('380', 5.797974332435185), ('330', 5.520040948430874), ('984', 5.500342091917083), ('819', 5.380865496975433)]","[('503', 8.018665059364304), ('601', 6.619401636731519), ('196', 5.89775901269963), ('757', 5.808727420682944), ('307', 4.9112563039620944), ('924', 4.659660048033655), ('380', 4.638379465948148), ('330', 4.4160327587446995), ('984', 4.4002736735336665), ('819', 4.304692397580347)]",1.0
1354,0.39999999999999997,0.56,,,1.0,0.0,1,"[('628', 11.990030940944003), ('358', 9.006745674903222), ('323', 7.937307045781146), ('230', 7.390771026072629), ('472', 7.035188605902536), ('960', 6.518525615869965), ('452', 6.329597276594552), ('172', 5.9853862275458365), ('584', 5.80037777643242), ('213', 5.785423425317408)]","[('628', 9.592024752755202), ('358', 7.205396539922578), ('323', 6.3498456366249165), ('230', 5.912616820858104), ('472', 5.628150884722029), ('960', 5.2148204926959725), ('452', 5.063677821275642), ('172', 4.7883089820366695), ('584', 4.640302221145936), ('213', 4.628338740253926)]",1.0
1355,0.39499999999999996,0.554,,,1.0,0.0,1,"[('127', 8.861760622783839), ('254', 8.8178209807577), ('968', 8.326450470546893), ('180', 8.154705267242603), ('507', 7.703191018985429), ('205', 7.478963966500796), ('448', 7.330053651014339), ('137', 7.3260196705806555), ('301', 6.999984531943058), ('876', 6.236389549019747)]","[('127', 7.189408498227071), ('254', 7.05425678460616), ('968', 6.661160376437515), ('180', 6.523764213794083), ('507', 6.162552815188343), ('205', 5.983171173200637), ('448', 5.964042920811471), ('137', 5.860815736464525), ('301', 5.599987625554447), ('876', 4.989111639215798)]",1.0
1356,0.39999999999999997,0.554,,,1.0,0.0,1,"[('302', 9.979003288273764), ('327', 8.922402914102081), ('490', 8.821523519602547), ('731', 8.368382961273866), ('482', 8.019011925788432), ('510', 7.700981160279033), ('513', 7.635451490318158), ('651', 7.573371211029032), ('280', 7.559484901342827), ('618', 7.4712135103739215)]","[('302', 7.983202630619012), ('327', 7.137922331281665), ('490', 7.057218815682038), ('731', 6.6947063690190936), ('482', 6.415209540630745), ('510', 6.160784928223227), ('513', 6.108361192254527), ('651', 6.058696968823226), ('280', 6.047587921074262), ('618', 5.9769708082991375)]",1.0
1357,0.39999999999999997,0.562,,,1.0,0.0,1,"[('350', 10.809415708046835), ('949', 5.668270946735608), ('657', 5.578379385349368), ('233', 5.457507275454548), ('584', 5.296051097254353), ('178', 5.288753993010217), ('838', 4.726751927474138), ('777', 4.689037014636157), ('440', 4.476332928997662), ('511', 4.0931240166716565)]","[('350', 8.647532566437468), ('949', 4.534616757388487), ('657', 4.462703508279495), ('233', 4.366005820363639), ('584', 4.236840877803483), ('178', 4.231003194408173), ('838', 3.78140154197931), ('777', 3.7512296117089257), ('440', 3.5810663431981298), ('511', 3.274499213337325)]",1.0
1358,0.39499999999999996,0.56,,,1.0,0.0,1,"[('956', 8.4058479148058), ('634', 8.27459180992485), ('569', 7.456924065793717), ('401', 6.350215882616596), ('373', 6.253698272738797), ('652', 5.907522121914195), ('663', 5.865566545148491), ('255', 5.8425060786903895), ('506', 5.661204160131212), ('307', 5.514648891708181)]","[('956', 6.724678331844641), ('634', 6.61967344793988), ('569', 5.965539252634974), ('401', 5.080172706093277), ('373', 5.0029586181910375), ('652', 4.8260176975313565), ('663', 4.692453236118793), ('255', 4.674004862952311), ('506', 4.52896332810497), ('307', 4.411719113366545)]",1.0
1359,0.39499999999999996,0.558,,,1.0,0.0,1,"[('313', 10.42553540172378), ('566', 7.39504292426041), ('636', 6.795492687175066), ('607', 6.7841895837801145), ('552', 6.766785772635525), ('176', 6.621480979812588), ('673', 6.523663811457234), ('422', 6.315070340920112), ('864', 6.294131001609069), ('932', 6.179961796749604)]","[('313', 8.340428321379024), ('566', 5.916034339408328), ('636', 5.436394149740053), ('607', 5.427351667024092), ('552', 5.41342861810842), ('176', 5.297184783850071), ('673', 5.218931049165787), ('422', 5.05205627273609), ('864', 5.035304801287255), ('932', 4.943969437399684)]",1.0
1360,0.39499999999999996,0.558,,,1.0,0.0,1,"[('344', 7.371265699128057), ('993', 7.356592582182712), ('148', 5.979862672364086), ('660', 5.895175708451034), ('957', 5.6836517966268065), ('505', 5.245176652042867), ('206', 5.139781870474286), ('764', 5.070254979076168), ('968', 4.749880572557698), ('597', 4.440562744425836)]","[('344', 5.897012559302446), ('993', 5.88527406574617), ('148', 4.783890137891269), ('660', 4.716140566760827), ('957', 4.546921437301445), ('505', 4.196141321634293), ('206', 4.111825496379429), ('764', 4.056203983260935), ('968', 3.799904458046159), ('597', 3.6524501955406694)]",1.0
1361,0.39499999999999996,0.56,,,1.0,0.0,1,"[('351', 12.150450903056317), ('968', 10.009122150710581), ('863', 9.306734691037697), ('378', 8.634217173137948), ('934', 8.546228638175991), ('191', 8.211320997140241), ('704', 7.988981596823758), ('540', 7.89353532080999), ('799', 7.671198002500282), ('657', 7.3450372322733015)]","[('351', 9.720360722445054), ('968', 8.007297720568465), ('863', 7.4453877528301575), ('378', 6.907373738510358), ('934', 6.836982910540794), ('191', 6.569056797712193), ('704', 6.391185277459007), ('540', 6.314828256647992), ('799', 6.136958402000226), ('657', 5.876029785818641)]",1.0
1362,0.39499999999999996,0.56,,,1.0,0.0,1,"[('379', 7.121483864146829), ('923', 6.53307343174743), ('428', 6.502408589415709), ('302', 5.034358796308526), ('169', 4.991233433656224), ('532', 4.98920534537007), ('312', 4.937325515331589), ('23', 4.81681097909984), ('152', 4.743714506174236), ('752', 4.531677621633988)]","[('379', 5.697187091317463), ('923', 5.226458745397944), ('428', 5.201926871532567), ('312', 4.0498604122652715), ('302', 4.0274870370468205), ('169', 3.9929867469249793), ('532', 3.9913642762960566), ('23', 3.853448783279872), ('152', 3.7949716049393887), ('752', 3.6253420973071906)]",0.999500634582418
1363,0.39999999999999997,0.562,,,1.0,0.0,1,"[('632', 7.639452652832964), ('989', 5.8721826620095), ('218', 5.73474367681025), ('893', 5.5229614380762655), ('257', 5.4125624367336975), ('211', 5.050472665244779), ('383', 5.0186917522467525), ('760', 4.928295925253562), ('143', 4.857267898142985), ('973', 4.808290930805683)]","[('632', 6.211562122266371), ('989', 4.697746129607601), ('218', 4.587794941448201), ('893', 4.518369150461012), ('257', 4.330049949386958), ('211', 4.040378132195824), ('383', 4.014953401797402), ('760', 3.94263674020285), ('143', 3.885814318514388), ('973', 3.8466327446445465)]",1.0
1364,0.41,0.564,,,1.0,0.0,1,"[('710', 9.508755867290946), ('108', 9.34873755042692), ('894', 8.466722790065308), ('198', 6.997797985410287), ('379', 6.94253840901532), ('488', 6.768589094105885), ('505', 6.74884198366816), ('928', 6.672423049626353), ('870', 6.604069376994314), ('393', 6.358607835149868)]","[('710', 7.6070046938327565), ('108', 7.478990040341536), ('894', 6.773378232052247), ('198', 5.59823838832823), ('379', 5.554030727212257), ('928', 5.437938439701083), ('488', 5.414871275284709), ('505', 5.399073586934528), ('870', 5.283255501595452), ('393', 5.086886268119894)]",0.9998349116784331
1365,0.415,0.558,,,1.0,0.0,1,"[('842', 6.66018046251389), ('572', 6.533444783944402), ('967', 6.264692503900195), ('115', 6.110043399787804), ('29', 5.936444565537486), ('176', 5.817452450906936), ('201', 5.573306900228774), ('646', 5.188252456348318), ('640', 5.004924372497095), ('657', 4.6837804093438695)]","[('842', 5.328144370011112), ('572', 5.226755827155522), ('967', 5.011754003120156), ('115', 4.888034719830244), ('29', 4.749155652429989), ('176', 4.653961960725549), ('201', 4.458645520183019), ('646', 4.150601965078654), ('640', 4.003939497997677), ('657', 3.7470243274750956)]",1.0
1366,0.41,0.562,,,1.0,0.0,1,"[('268', 7.421437994727002), ('350', 7.094103113290472), ('230', 5.8096091011284585), ('271', 5.262349619472078), ('140', 5.205728557790724), ('489', 5.03586535318226), ('805', 4.503591441055459), ('165', 4.229568304041799), ('882', 3.965917481658769), ('488', 3.9630688346250262)]","[('268', 5.937150395781602), ('350', 5.6752824906323776), ('230', 4.647687280902767), ('271', 4.209879695577662), ('140', 4.164582846232579), ('489', 4.028692282545808), ('805', 3.602873152844367), ('165', 3.38365464323344), ('882', 3.1727339853270156), ('488', 3.170455067700021)]",1.0
1367,0.40499999999999997,0.558,,,1.0,0.0,1,"[('312', 10.967976501266977), ('792', 10.82559041968773), ('854', 9.678748659691538), ('905', 9.659947850618881), ('462', 8.765445655419795), ('248', 8.633883656231173), ('193', 8.58679158848832), ('850', 7.755517479962082), ('745', 7.628117433112405), ('245', 7.583748469150959)]","[('312', 8.87438120101358), ('792', 8.660472335750184), ('854', 7.742998927753231), ('905', 7.7279582804951055), ('462', 7.012356524335836), ('248', 6.907106924984939), ('193', 6.869433270790656), ('850', 6.2044139839696655), ('745', 6.102493946489925), ('245', 6.0669987753207675)]",1.0
1368,0.41,0.554,,,1.0,0.0,1,"[('681', 11.253280070573052), ('234', 10.714168038193685), ('397', 10.638528109430103), ('30', 9.911280329612579), ('996', 9.6033365403302), ('429', 8.29786655080848), ('210', 8.10386263401484), ('113', 8.067772289301873), ('192', 7.814787930916243), ('811', 7.677671924581103)]","[('681', 9.002624056458442), ('234', 8.571334430554948), ('397', 8.510822487544083), ('30', 7.929024263690064), ('996', 7.6826692322641605), ('429', 6.638293240646785), ('210', 6.483090107211872), ('113', 6.454217831441499), ('192', 6.251830344732994), ('811', 6.142137539664883)]",1.0
1369,0.39999999999999997,0.558,,,1.0,0.0,1,"[('517', 8.532950377776771), ('850', 6.678312342480803), ('268', 6.352313936853743), ('655', 6.148687144426253), ('184', 6.006023460728132), ('986', 5.965961836248828), ('256', 5.81303608582219), ('942', 5.018216322753175), ('860', 4.951312101976905), ('964', 4.938567641484046)]","[('517', 6.826360302221417), ('850', 5.342649873984643), ('268', 5.081851149482994), ('655', 4.918949715541003), ('184', 4.804818768582506), ('986', 4.772769468999062), ('256', 4.650428868657752), ('942', 4.01457305820254), ('860', 3.961049681581524), ('964', 3.950854113187237)]",1.0
1370,0.39999999999999997,0.558,,,1.0,0.0,1,"[('948', 8.555421169337052), ('234', 8.450945240409228), ('761', 8.41110625917089), ('320', 8.136812468698313), ('282', 7.9234182612128485), ('541', 7.6617813137566015), ('530', 7.359214680092668), ('230', 6.465953029843384), ('35', 6.236333777372773), ('396', 5.995971216185245)]","[('948', 6.8443369354696415), ('234', 6.760756192327382), ('761', 6.728885007336712), ('320', 6.509449974958651), ('282', 6.338734608970279), ('541', 6.129425051005281), ('530', 5.887371744074135), ('230', 5.172762423874707), ('35', 4.989067021898219), ('396', 4.896776972948196)]",1.0
1371,0.39999999999999997,0.56,,,1.0,0.0,1,"[('207', 8.661196513062885), ('435', 8.280776925851207), ('864', 7.842585926829077), ('974', 7.03889156603498), ('424', 6.879219265029304), ('310', 6.65604867522378), ('32', 6.306966952356557), ('236', 6.088393385444076), ('355', 5.876623166828354), ('950', 5.3826109381826255)]","[('207', 6.928957210450308), ('435', 6.624621540680966), ('864', 6.274068741463262), ('974', 5.631113252827984), ('424', 5.503375412023444), ('310', 5.324838940179024), ('32', 5.045573561885246), ('236', 4.870714708355261), ('355', 4.701298533462683), ('950', 4.4060887505461)]",1.0
1372,0.40499999999999997,0.552,,,1.0,0.0,1,"[('20', 6.641839042943631), ('989', 5.1817739249923225), ('414', 5.152283868022669), ('142', 5.093514208893717), ('382', 4.820816138605423), ('457', 4.698910039754894), ('222', 4.662672420601756), ('826', 4.504733079308421), ('192', 4.395637363411925), ('887', 4.373770262259516)]","[('20', 5.413471234354905), ('989', 4.145419139993858), ('414', 4.121827094418135), ('142', 4.074811367114974), ('382', 3.8566529108843386), ('457', 3.7591280318039155), ('222', 3.730137936481405), ('826', 3.603786463446737), ('887', 3.599016209807613), ('192', 3.5165098907295405)]",0.9999809452443386
1373,0.41,0.552,,,1.0,0.0,1,"[('334', 10.999011630019336), ('530', 9.781373700725322), ('151', 8.751700181274341), ('177', 8.624699399136665), ('927', 8.414612224553583), ('384', 7.846665296478767), ('827', 7.817348524769477), ('320', 7.562414809571798), ('363', 7.407970518593747), ('328', 7.348140551615209)]","[('334', 8.799209304015468), ('530', 7.825098960580258), ('151', 7.001360145019473), ('177', 6.999759519309332), ('927', 6.731689779642867), ('384', 6.377332237183014), ('827', 6.253878819815582), ('320', 6.049931847657438), ('363', 6.026376414874997), ('328', 5.878512441292168)]",1.0
1374,0.41,0.554,,,1.0,0.0,1,"[('777', 7.493921937832848), ('839', 6.946135348256247), ('373', 6.4298654920433025), ('489', 6.255692768474715), ('309', 5.795976276588334), ('150', 5.705346689388287), ('564', 5.310855937512392), ('65', 5.188386255144157), ('505', 5.061382445904266), ('255', 4.910870244529586)]","[('777', 5.9951375502662785), ('839', 5.556908278604998), ('373', 5.143892393634642), ('489', 5.004554214779772), ('309', 4.636781021270667), ('150', 4.56427735151063), ('564', 4.248684750009914), ('65', 4.150709004115326), ('505', 4.0491059567234124), ('255', 3.928696195623669)]",1.0
1375,0.39999999999999997,0.552,,,1.0,0.0,1,"[('948', 10.883253318612029), ('389', 7.964185872166084), ('847', 7.768646244372744), ('989', 6.843018557548867), ('136', 6.797716236847513), ('805', 5.440817342219247), ('6', 5.329540448439552), ('560', 5.253219826140367), ('530', 4.8106453774672175), ('351', 4.759348693554374)]","[('948', 8.706602654889624), ('389', 6.371348697732867), ('847', 6.2149169954981955), ('989', 5.474414846039094), ('136', 5.43817298947801), ('805', 4.352653873775398), ('6', 4.263632358751642), ('560', 4.202575860912294), ('530', 3.848516301973774), ('351', 3.8074789548434995)]",1.0
1376,0.38499999999999995,0.558,,,1.0,0.0,1,"[('946', 10.243423093931685), ('204', 10.188129171234154), ('545', 10.026588223842104), ('320', 9.641462102011761), ('50', 9.056617618258995), ('719', 8.63417649291012), ('450', 8.334017957138565), ('589', 7.875821526582558), ('942', 7.6966710129987925), ('981', 7.694492664663973)]","[('946', 8.294738475145348), ('204', 8.150503336987324), ('545', 8.021270579073684), ('320', 7.7131696816094095), ('50', 7.245294094607196), ('719', 6.9073411943280965), ('450', 6.667214365710852), ('589', 6.400657221266046), ('942', 6.157336810399034), ('981', 6.155594131731179)]",1.0
1377,0.39499999999999996,0.558,,,1.0,0.0,1,"[('862', 9.896007968008929), ('222', 7.914702529246586), ('503', 7.411855793711113), ('525', 7.2237919099385834), ('166', 7.0500832183095685), ('265', 6.826601341474187), ('521', 6.639466892634159), ('426', 6.623866425739024), ('772', 6.3116181022066264), ('860', 6.2752145144560645)]","[('862', 7.916806374407144), ('222', 6.331762023397269), ('503', 5.92948463496889), ('525', 5.779033527950867), ('166', 5.640066574647655), ('265', 5.46128107317935), ('521', 5.3115735141073275), ('426', 5.29909314059122), ('772', 5.049294481765301), ('860', 5.020171611564852)]",1.0
1378,0.38499999999999995,0.554,,,1.0,0.0,1,"[('409', 10.62178104901555), ('345', 9.972175530969487), ('7', 8.792230889905065), ('223', 8.552469167772665), ('4', 8.39937856801567), ('351', 8.222545073743662), ('695', 8.216432403930414), ('996', 8.066408940781162), ('984', 8.003925487362388), ('713', 7.912300216330449)]","[('409', 8.49742483921244), ('345', 7.97774042477559), ('7', 7.033784711924053), ('223', 6.841975334218133), ('4', 6.719502854412537), ('351', 6.57803605899493), ('695', 6.573145923144331), ('996', 6.45312715262493), ('984', 6.40314038988991), ('713', 6.329840173064359)]",1.0
1379,0.37999999999999995,0.554,,,1.0,0.0,1,"[('458', 4.119081042648956), ('934', 4.022803154007031), ('9', 3.8691027912975677), ('677', 3.8257734005590893), ('487', 3.663555175525331), ('624', 3.392323504081384), ('59', 3.2536317503998218), ('483', 3.20126064693234), ('964', 3.1108178396951534), ('963', 3.095499627255565)]","[('458', 3.295264834119165), ('934', 3.2182425232056247), ('9', 3.0952822330380543), ('677', 3.0606187204472715), ('487', 3.030844140420265), ('624', 2.7138588032651074), ('59', 2.7029054003198576), ('483', 2.561008517545872), ('964', 2.488654271756123), ('963', 2.476399701804452)]",1.0
1380,0.38499999999999995,0.55,,,1.0,0.0,1,"[('628', 5.883183101710117), ('2', 5.015619477963741), ('186', 4.953757278199067), ('907', 4.321334611345673), ('152', 4.303162714976588), ('569', 4.134996902620227), ('246', 3.583306477312335), ('82', 3.379887053048028), ('661', 3.261726820387914), ('191', 3.2323052397994627)]","[('628', 4.706546481368093), ('186', 4.063005822559253), ('2', 4.012495582370993), ('907', 3.5570676890765385), ('152', 3.44253017198127), ('569', 3.3079975220961817), ('246', 2.866645181849868), ('82', 2.7039096424384224), ('661', 2.6093814563103312), ('191', 2.5858441918395703)]",0.9985865534986238
1381,0.38499999999999995,0.55,,,1.0,0.0,1,"[('487', 7.68761203682383), ('177', 5.251882276048379), ('603', 4.899010850866501), ('353', 4.745501873951786), ('77', 4.725415237912301), ('951', 4.501504753148216), ('115', 4.042137731362161), ('799', 4.040533737593885), ('120', 3.9958356415683944), ('634', 3.679425016799488)]","[('487', 6.2500896294590635), ('177', 4.301505820838703), ('603', 3.919208680693201), ('353', 3.7964014991614285), ('77', 3.7803321903298412), ('951', 3.6012038025185733), ('115', 3.233710185089729), ('799', 3.232426990075108), ('120', 3.196668513254716), ('634', 2.943540013439591)]",1.0
1382,0.38999999999999996,0.552,,,1.0,0.0,1,"[('3', 8.486975134568565), ('915', 6.620573995231357), ('254', 6.486458112850148), ('532', 6.36495242024201), ('237', 6.322845088807805), ('375', 6.131857871426469), ('152', 6.100620300143565), ('1', 5.850329866039736), ('409', 5.627687072474419), ('287', 5.543697096268381)]","[('3', 6.789580107654853), ('915', 5.296459196185086), ('254', 5.189166490280119), ('237', 5.158276071046243), ('532', 5.091961936193608), ('375', 4.9054862971411755), ('152', 4.880496240114852), ('1', 4.680263892831789), ('409', 4.502149657979536), ('287', 4.434957677014705)]",0.999832970980277
1383,0.37999999999999995,0.554,,,1.0,0.0,1,"[('358', 14.177735008240013), ('382', 8.472039054670077), ('244', 7.867395738919701), ('80', 7.5464374007250115), ('300', 7.4818231893021485), ('612', 7.244883286207734), ('202', 7.196697918219397), ('720', 7.061059331352022), ('628', 7.037890261752344), ('245', 6.717055653361734)]","[('358', 11.34218800659201), ('382', 6.777631243736062), ('244', 6.293916591135761), ('80', 6.03714992058001), ('300', 5.985458551441719), ('612', 5.895906628966187), ('202', 5.7573583345755175), ('720', 5.648847465081618), ('628', 5.630312209401875), ('245', 5.373644522689387)]",1.0
